,date,state,city,place_type,confirmed,deaths,order_for_place,is_last,estimated_population_2019,estimated_population,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
1882245,2021-05-06,SP,,state,2969680,99406,430,False,45919049.0,46289333.0,35.0,6415.47373,3.35
1882246,2021-05-05,SP,,state,2956210,98710,429,False,45919049.0,46289333.0,35.0,6386.37416,3.34
1882247,2021-05-04,SP,,state,2941980,98021,428,False,45919049.0,46289333.0,35.0,6355.632729999999,3.3300000000000005
1882248,2021-05-03,SP,,state,2926516,97172,427,False,45919049.0,46289333.0,35.0,6322.22547,3.32
1882249,2021-05-02,SP,,state,2923367,97058,426,False,45919049.0,46289333.0,35.0,6315.4226100000005,3.32
1882250,2021-05-01,SP,,state,2918044,96941,425,False,45919049.0,46289333.0,35.0,6303.9232,3.32
1882251,2021-04-30,SP,,state,2903709,96191,424,False,45919049.0,46289333.0,35.0,6272.95494,3.3099999999999996
1882252,2021-04-29,SP,,state,2888158,95532,423,False,45919049.0,46289333.0,35.0,6239.35972,3.3099999999999996
1882253,2021-04-28,SP,,state,2873238,94656,422,False,45919049.0,46289333.0,35.0,6207.12768,3.29
1882254,2021-04-27,SP,,state,2856225,93842,421,False,45919049.0,46289333.0,35.0,6170.37407,3.29
1882255,2021-04-26,SP,,state,2838233,92798,420,False,45919049.0,46289333.0,35.0,6131.5055,3.27
1882256,2021-04-25,SP,,state,2834321,92693,419,False,45919049.0,46289333.0,35.0,6123.05431,3.27
1882257,2021-04-24,SP,,state,2827833,92548,418,False,45919049.0,46289333.0,35.0,6109.03812,3.27
1882258,2021-04-23,SP,,state,2811562,91673,417,False,45919049.0,46289333.0,35.0,6073.887479999999,3.26
1882259,2021-04-22,SP,,state,2793750,90810,416,False,45919049.0,46289333.0,35.0,6035.407770000001,3.25
1882260,2021-04-21,SP,,state,2786483,90627,415,False,45919049.0,46289333.0,35.0,6019.7086899999995,3.25
1882261,2021-04-20,SP,,state,2769360,89650,414,False,45919049.0,46289333.0,35.0,5982.717439999999,3.2399999999999998
1882262,2021-04-19,SP,,state,2750300,88528,413,False,45919049.0,46289333.0,35.0,5941.54165,3.2199999999999998
1882263,2021-04-18,SP,,state,2746217,88350,412,False,45919049.0,46289333.0,35.0,5932.721039999999,3.2199999999999998
1882264,2021-04-17,SP,,state,2739823,88097,411,False,45919049.0,46289333.0,35.0,5918.907929999999,3.2199999999999998
1882265,2021-04-16,SP,,state,2722077,87326,410,False,45919049.0,46289333.0,35.0,5880.5708,3.2099999999999995
1882266,2021-04-15,SP,,state,2704098,86535,409,False,45919049.0,46289333.0,35.0,5841.730320000001,3.2
1882267,2021-04-14,SP,,state,2686031,85475,408,False,45919049.0,46289333.0,35.0,5802.699729999999,3.18
1882268,2021-04-13,SP,,state,2667241,84380,407,False,45919049.0,46289333.0,35.0,5762.10722,3.16
1882269,2021-04-12,SP,,state,2648844,83098,406,False,45919049.0,46289333.0,35.0,5722.36372,3.1399999999999997
1882270,2021-04-11,SP,,state,2643534,82917,405,False,45919049.0,46289333.0,35.0,5710.8924,3.1399999999999997
1882271,2021-04-10,SP,,state,2635378,82407,404,False,45919049.0,46289333.0,35.0,5693.27279,3.1300000000000003
1882272,2021-04-09,SP,,state,2618067,81750,403,False,45919049.0,46289333.0,35.0,5655.8754,3.1199999999999997
1882273,2021-04-08,SP,,state,2597366,80742,402,False,45919049.0,46289333.0,35.0,5611.15452,3.11
